project_id,library_id,source,smiles,canonical_smiles,series,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds
PROT003,PROT003-PG01130,pregenerated,O=C(Nc1ccc(CCO)cc1Cl)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,O=C(Nc1ccc(CCO)cc1Cl)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,virtual,472.89,3.86,71.03,2,5,8
PROT003,PROT003-PG01131,pregenerated,Cc1cc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)ccc1Br,Cc1cc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)ccc1Br,virtual,391.26,3.55,61.80,2,4,3
PROT003,PROT003-PG01132,pregenerated,COc1cccc(C(=O)NCc2ccc(Cl)cc2O)n1,COc1cccc(C(=O)NCc2ccc(Cl)cc2O)n1,virtual,292.72,2.38,71.45,2,4,4
PROT003,PROT003-PG01133,pregenerated,O=C(Nc1ccc(F)cc1N1CCOCC1)c1ccc(C(F)(F)F)cc1,O=C(Nc1ccc(F)cc1N1CCOCC1)c1ccc(C(F)(F)F)cc1,virtual,368.33,3.93,41.57,1,3,3
PROT003,PROT003-PG01134,pregenerated,COc1cc(C(=O)Nc2ccc(C(F)(F)F)cc2Cl)ccc1OCCN1CCOCC1,COc1cc(C(=O)Nc2ccc(C(F)(F)F)cc2Cl)ccc1OCCN1CCOCC1,virtual,458.86,4.33,60.03,1,5,7
PROT003,PROT003-PG01135,pregenerated,O=C(Nc1ccc(F)cc1N1CCOCC1)c1ccc(O)cc1,O=C(Nc1ccc(F)cc1N1CCOCC1)c1ccc(O)cc1,virtual,316.33,2.62,61.80,2,4,3
PROT003,PROT003-PG01136,pregenerated,CCOc1cc(F)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C)c1,CCOc1cc(F)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C)c1,virtual,402.47,3.50,60.03,1,5,8
PROT003,PROT003-PG01137,pregenerated,Nc1cc(C(=O)Nc2ccc(CCO)cc2Br)ccc1OCCN1CCOCC1,Nc1cc(C(=O)Nc2ccc(CCO)cc2Br)ccc1OCCN1CCOCC1,virtual,464.36,2.53,97.05,3,6,8
PROT003,PROT003-PG01138,pregenerated,CCc1cc(NC(=O)c2ccc(NC)c(C(F)(F)F)c2)ccc1N1CCOCC1,CCc1cc(NC(=O)c2ccc(NC)c(C(F)(F)F)c2)ccc1N1CCOCC1,virtual,407.44,4.40,53.60,2,4,5
PROT003,PROT003-PG01139,pregenerated,O=C(Nc1ccc(Cl)cc1Cl)c1ccc(OCCN2CCOCC2)c(CCO)c1,O=C(Nc1ccc(Cl)cc1Cl)c1ccc(OCCN2CCOCC2)c(CCO)c1,virtual,439.34,3.49,71.03,2,5,8
PROT003,PROT003-PG01140,pregenerated,COc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CN)c2)c(NC=O)c1,COc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CN)c2)c(NC=O)c1,virtual,428.49,1.69,115.15,3,7,10
PROT003,PROT003-PG01141,pregenerated,O=C(Nc1ccc(N2CCOCC2)c(CCO)c1)c1ccc(Cl)c(F)c1,O=C(Nc1ccc(N2CCOCC2)c(CCO)c1)c1ccc(Cl)c(F)c1,virtual,378.83,3.10,61.80,2,4,5
PROT003,PROT003-PG01142,pregenerated,Cc1cc(F)ccc1CNC(=O)c1cccc(F)n1,Cc1cc(F)ccc1CNC(=O)c1cccc(F)n1,virtual,262.26,2.60,41.99,1,2,3
PROT003,PROT003-PG01143,pregenerated,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C)c2)cc1CCO,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C)c2)cc1CCO,virtual,368.48,3.18,61.80,2,4,6
PROT003,PROT003-PG01144,pregenerated,CCc1cc(OC)ccc1CNC(=O)c1cccc(CN)n1,CCc1cc(OC)ccc1CNC(=O)c1cccc(CN)n1,virtual,299.37,2.04,77.24,2,4,6
PROT003,PROT003-PG01145,pregenerated,NCc1cc(C(=O)Nc2ccc(N3CCOCC3)c(CN)c2)ccc1Br,NCc1cc(C(=O)Nc2ccc(N3CCOCC3)c(CN)c2)ccc1Br,virtual,419.32,2.46,93.61,3,5,5
PROT003,PROT003-PG01146,pregenerated,N#Cc1cccc(C(=O)NCc2ccc(N)cc2NC=O)n1,N#Cc1cccc(C(=O)NCc2ccc(N)cc2NC=O)n1,virtual,295.30,1.03,120.90,3,5,5
PROT003,PROT003-PG01147,pregenerated,CCOc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C#N)c2)cc1C(F)(F)F,CCOc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C#N)c2)cc1C(F)(F)F,virtual,419.40,4.06,74.59,1,5,5
PROT003,PROT003-PG01148,pregenerated,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)cc1CN,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)cc1CN,virtual,355.44,2.50,87.82,3,5,5
PROT003,PROT003-PG01149,pregenerated,O=C(NCc1ccc(F)cc1S)c1cccc(CO)n1,O=C(NCc1ccc(F)cc1S)c1cccc(CO)n1,virtual,292.34,1.93,62.22,3,4,4
PROT003,PROT003-PG01150,pregenerated,N#Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(N)c2)c(O)c1,N#Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(N)c2)c(O)c1,virtual,382.42,1.81,120.84,3,7,6
PROT003,PROT003-PG01151,pregenerated,NCc1ccc(CNC(=O)c2cccc(CO)n2)c(S)c1,NCc1ccc(CNC(=O)c2cccc(CO)n2)c(S)c1,virtual,303.39,1.25,88.24,4,5,5
PROT003,PROT003-PG01152,pregenerated,CCc1cc(OC)ccc1CNC(=O)c1cccc(OC)n1,CCc1cc(OC)ccc1CNC(=O)c1cccc(OC)n1,virtual,300.36,2.59,60.45,1,4,6
PROT003,PROT003-PG01153,pregenerated,CCOc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C#N)c2)cc1F,CCOc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C#N)c2)cc1F,virtual,369.40,3.18,74.59,1,5,5
PROT003,PROT003-PG01154,pregenerated,NCc1cc(NC(=O)c2ccc(N)c(CO)c2)ccc1N1CCOCC1,NCc1cc(NC(=O)c2ccc(N)c(CO)c2)ccc1N1CCOCC1,virtual,356.43,1.31,113.84,4,6,5
PROT003,PROT003-PG01155,pregenerated,N#Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(N)c2)c(N)c1,N#Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(N)c2)c(N)c1,virtual,381.44,1.69,126.63,3,7,6
PROT003,PROT003-PG01156,pregenerated,CCc1cc(C(=O)Nc2ccc(N3CCOCC3)c(CO)c2)ccc1OC=O,CCc1cc(C(=O)Nc2ccc(N3CCOCC3)c(CO)c2)ccc1OC=O,virtual,384.43,2.37,88.10,2,6,7
PROT003,PROT003-PG01157,pregenerated,CCc1cc(C(=O)Nc2ccc(F)cc2Cl)ccc1OCCN1CCOCC1,CCc1cc(C(=O)Nc2ccc(F)cc2Cl)ccc1OCCN1CCOCC1,virtual,406.89,4.00,50.80,1,4,7
PROT003,PROT003-PG01158,pregenerated,CCc1ccc(CNC(=O)c2cccc(N)n2)c(OC=O)c1,CCc1ccc(CNC(=O)c2cccc(N)n2)c(OC=O)c1,virtual,299.33,1.69,94.31,2,5,6
PROT003,PROT003-PG01159,pregenerated,O=COc1cc(O)ccc1CNC(=O)c1cccc(CO)n1,O=COc1cc(O)ccc1CNC(=O)c1cccc(CO)n1,virtual,302.29,0.74,108.75,3,6,6
PROT003,PROT003-PG01160,pregenerated,COc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2OC)cc1,COc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2OC)cc1,virtual,355.44,2.71,54.04,1,5,5
PROT003,PROT003-PG01161,pregenerated,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc(Br)c(F)c1,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc(Br)c(F)c1,virtual,413.67,4.33,41.57,1,3,3
PROT003,PROT003-PG01162,pregenerated,Cc1cc(C(=O)Nc2ccc(C#N)cc2Br)ccc1OCCN1CCOCC1,Cc1cc(C(=O)Nc2ccc(C#N)cc2Br)ccc1OCCN1CCOCC1,virtual,444.33,3.59,74.59,1,5,6
PROT003,PROT003-PG01163,pregenerated,CCOc1cc(F)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CCO)c1,CCOc1cc(F)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CCO)c1,virtual,432.49,2.72,80.26,2,6,10
PROT003,PROT003-PG01164,pregenerated,N#Cc1cc(C(=O)Nc2ccc(N3CCOCC3)c(CCO)c2)ccc1N,N#Cc1cc(C(=O)Nc2ccc(N3CCOCC3)c(CCO)c2)ccc1N,virtual,366.42,1.76,111.61,3,6,5
PROT003,PROT003-PG01165,pregenerated,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(F)c2)c(O)c1,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(F)c2)c(O)c1,virtual,374.41,2.80,71.03,2,5,6
PROT003,PROT003-PG01166,pregenerated,N#Cc1cc(NC(=O)c2ccc(S)c(O)c2)ccc1N1CCOCC1,N#Cc1cc(NC(=O)c2ccc(S)c(O)c2)ccc1N1CCOCC1,virtual,355.42,2.64,85.59,3,6,3
PROT003,PROT003-PG01167,pregenerated,CCc1cc(C(=O)Nc2ccc(N3CCOCC3)c(C#N)c2)ccc1C,CCc1cc(C(=O)Nc2ccc(N3CCOCC3)c(C#N)c2)ccc1C,virtual,349.43,3.52,65.36,1,4,4
PROT003,PROT003-PG01168,pregenerated,COc1cc(N)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CN)c1,COc1cc(N)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CN)c1,virtual,400.48,1.70,112.07,3,7,8
PROT003,PROT003-PG01169,pregenerated,Cc1cccc(C(=O)NCc2ccc(C#N)cc2N)n1,Cc1cccc(C(=O)NCc2ccc(C#N)cc2N)n1,virtual,266.30,1.77,91.80,2,4,3
PROT003,PROT003-PG01170,pregenerated,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(S)c1,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(S)c1,virtual,440.49,4.27,50.80,2,5,6
PROT003,PROT003-PG01171,pregenerated,Nc1cccc(C(=O)NCc2ccc(F)cc2N)n1,Nc1cccc(C(=O)NCc2ccc(F)cc2N)n1,virtual,260.27,1.32,94.03,3,4,3
PROT003,PROT003-PG01172,pregenerated,COc1cccc(C(=O)NCc2ccc(CO)cc2N)n1,COc1cccc(C(=O)NCc2ccc(CO)cc2N)n1,virtual,287.32,1.09,97.47,3,5,5
PROT003,PROT003-PG01173,pregenerated,CCc1cc(C(=O)Nc2ccc(N)cc2NC)ccc1OCCN1CCOCC1,CCc1cc(C(=O)Nc2ccc(N)cc2NC)ccc1OCCN1CCOCC1,virtual,398.51,2.84,88.85,3,6,8
PROT003,PROT003-PG01174,pregenerated,CCc1cccc(C(=O)NCc2ccc(C)cc2C)n1,CCc1cccc(C(=O)NCc2ccc(C)cc2C)n1,virtual,268.36,3.19,41.99,1,2,4
PROT003,PROT003-PG01175,pregenerated,COc1cccc(C(=O)NCc2ccc(CCO)cc2F)n1,COc1cccc(C(=O)NCc2ccc(CCO)cc2F)n1,virtual,304.32,1.69,71.45,2,4,6
PROT003,PROT003-PG01176,pregenerated,O=C(NCc1ccc(F)cc1Cl)c1cccc(Cl)n1,O=C(NCc1ccc(F)cc1Cl)c1cccc(Cl)n1,virtual,299.13,3.46,41.99,1,2,3
PROT003,PROT003-PG01177,pregenerated,O=C(Nc1ccc(CO)cc1Br)c1ccc(OCCN2CCOCC2)c(Cl)c1,O=C(Nc1ccc(CO)cc1Br)c1ccc(OCCN2CCOCC2)c(Cl)c1,virtual,469.76,3.56,71.03,2,5,7
PROT003,PROT003-PG01178,pregenerated,CNc1cc(CCO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C#N)c1,CNc1cc(CCO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C#N)c1,virtual,424.50,2.10,106.85,3,7,9
PROT003,PROT003-PG01179,pregenerated,CCc1cc(C(=O)Nc2ccc(CO)cc2Br)ccc1OCCN1CCOCC1,CCc1cc(C(=O)Nc2ccc(CO)cc2Br)ccc1OCCN1CCOCC1,virtual,463.37,3.47,71.03,2,5,8
PROT003,PROT003-PG01180,pregenerated,N#Cc1cc(NC(=O)c2ccc(Cl)c(Cl)c2)ccc1N1CCOCC1,N#Cc1cc(NC(=O)c2ccc(Cl)c(Cl)c2)ccc1N1CCOCC1,virtual,376.24,3.95,65.36,1,4,3
PROT003,PROT003-PG01181,pregenerated,COc1cccc(C(=O)NCc2ccc(CN)cc2C)n1,COc1cccc(C(=O)NCc2ccc(CN)cc2C)n1,virtual,285.35,1.79,77.24,2,4,5
PROT003,PROT003-PG01182,pregenerated,Cc1cc(C(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)ccc1O,Cc1cc(C(=O)Nc2ccc(N3CCOCC3)c(Cl)c2)ccc1O,virtual,346.81,3.44,61.80,2,4,3
PROT003,PROT003-PG01183,pregenerated,COc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(Br)c1,COc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(Br)c1,virtual,503.32,4.44,60.03,1,5,7
PROT003,PROT003-PG01184,pregenerated,O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1ccc(S)c(O)c1,O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1ccc(S)c(O)c1,virtual,348.40,2.91,61.80,3,5,3
PROT003,PROT003-PG01185,pregenerated,CCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CC)c2)c(C)c1,CCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CC)c2)c(C)c1,virtual,396.53,4.08,50.80,1,4,8
PROT003,PROT003-PG01186,pregenerated,Nc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CCO)c1,Nc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CCO)c1,virtual,453.46,2.79,97.05,3,6,8
PROT003,PROT003-PG01187,pregenerated,CCc1cc(NC(=O)c2ccc(Cl)c(C(F)(F)F)c2)ccc1N1CCOCC1,CCc1cc(NC(=O)c2ccc(Cl)c(C(F)(F)F)c2)ccc1N1CCOCC1,virtual,412.84,5.01,41.57,1,3,4
PROT003,PROT003-PG01188,pregenerated,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CCO)c2)c(Cl)c1,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CCO)c2)c(Cl)c1,virtual,418.92,3.15,71.03,2,5,8
PROT003,PROT003-PG01189,pregenerated,N#Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CCO)c2)c(OC=O)c1,N#Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CCO)c2)c(OC=O)c1,virtual,439.47,1.59,121.12,2,8,10
PROT003,PROT003-PG01190,pregenerated,COc1cc(NC(=O)c2ccc(Br)c(C)c2)ccc1N1CCOCC1,COc1cc(NC(=O)c2ccc(Br)c(C)c2)ccc1N1CCOCC1,virtual,405.29,3.86,50.80,1,4,4
PROT003,PROT003-PG01191,pregenerated,O=C(NCc1ccc(F)cc1Cl)c1cccc(F)n1,O=C(NCc1ccc(F)cc1Cl)c1cccc(F)n1,virtual,282.68,2.94,41.99,1,2,3
PROT003,PROT003-PG01192,pregenerated,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(CC)c2)cc1OC,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(CC)c2)cc1OC,virtual,368.48,3.91,50.80,1,4,6
PROT003,PROT003-PG01193,pregenerated,COc1cccc(C(=O)NCc2ccc(C)cc2NC=O)n1,COc1cccc(C(=O)NCc2ccc(C)cc2NC=O)n1,virtual,299.33,1.90,80.32,2,4,6
PROT003,PROT003-PG01194,pregenerated,Nc1cc(NC(=O)c2ccc(NC=O)c(C(F)(F)F)c2)ccc1N1CCOCC1,Nc1cc(NC(=O)c2ccc(NC=O)c(C(F)(F)F)c2)ccc1N1CCOCC1,virtual,408.38,2.94,96.69,3,5,5
PROT003,PROT003-PG01195,pregenerated,Nc1ccc(CNC(=O)c2cccc(N)n2)c(NC=O)c1,Nc1ccc(CNC(=O)c2cccc(N)n2)c(NC=O)c1,virtual,285.31,0.74,123.13,4,5,5
PROT003,PROT003-PG01196,pregenerated,CNc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C(F)(F)F)c2)cc1CO,CNc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C(F)(F)F)c2)cc1CO,virtual,409.41,3.33,73.83,3,5,5
PROT003,PROT003-PG01197,pregenerated,CNc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(OC)c2)cc1O,CNc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(OC)c2)cc1O,virtual,357.41,2.53,83.06,3,6,5
PROT003,PROT003-PG01198,pregenerated,Cc1cc(CO)ccc1CNC(=O)c1cccc(Cl)n1,Cc1cc(CO)ccc1CNC(=O)c1cccc(Cl)n1,virtual,290.75,2.47,62.22,2,3,4
PROT003,PROT003-PG01199,pregenerated,COc1cc(NC(=O)c2ccc(NC=O)c(CN)c2)ccc1N1CCOCC1,COc1cc(NC(=O)c2ccc(NC=O)c(CN)c2)ccc1N1CCOCC1,virtual,384.44,1.81,105.92,3,6,7
PROT003,PROT003-PG01200,pregenerated,NCc1ccc(CNC(=O)c2cccc(CO)n2)c(Br)c1,NCc1ccc(CNC(=O)c2cccc(CO)n2)c(Br)c1,virtual,350.22,1.73,88.24,3,4,5
PROT003,PROT003-PG01201,pregenerated,COc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2CCO)cc1,COc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2CCO)cc1,virtual,369.47,2.23,65.04,2,5,6
PROT003,PROT003-PG01202,pregenerated,CNc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)cc1Cl,CNc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)cc1Cl,virtual,361.83,3.18,73.83,3,5,4
PROT003,PROT003-PG01203,pregenerated,Nc1cc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)ccc1NC=O,Nc1cc(C(=O)Nc2ccc(N3CCOCC3)c(O)c2)ccc1NC=O,virtual,356.38,1.63,116.92,4,6,5
PROT003,PROT003-PG01204,pregenerated,NCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(N)c2)c(O)c1,NCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(N)c2)c(O)c1,virtual,386.45,1.40,123.07,4,7,7
PROT003,PROT003-PG01205,pregenerated,Cc1cc(C#N)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(N)c1,Cc1cc(C#N)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(N)c1,virtual,380.45,2.41,100.61,2,6,6
PROT003,PROT003-PG01206,pregenerated,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(F)c1,Cc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(F)c1,virtual,426.41,4.12,50.80,1,4,6
PROT003,PROT003-PG01207,pregenerated,CCc1cc(N)ccc1CNC(=O)c1cccc(CCO)n1,CCc1cc(N)ccc1CNC(=O)c1cccc(CCO)n1,virtual,299.37,1.69,88.24,3,4,6
PROT003,PROT003-PG01208,pregenerated,Nc1cccc(C(=O)NCc2ccc(CO)cc2OC=O)n1,Nc1cccc(C(=O)NCc2ccc(CO)cc2OC=O)n1,virtual,301.30,0.62,114.54,3,6,6
PROT003,PROT003-PG01209,pregenerated,Cc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2CCO)cc1,Cc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2CCO)cc1,virtual,353.47,2.53,55.81,2,4,5
PROT003,PROT003-PG01210,pregenerated,O=C(Nc1ccc(Br)cc1N1CCOCC1)c1ccc(C(F)(F)F)cc1,O=C(Nc1ccc(Br)cc1N1CCOCC1)c1ccc(C(F)(F)F)cc1,virtual,429.24,4.56,41.57,1,3,3
PROT003,PROT003-PG01211,pregenerated,Nc1cc(C(=O)Nc2ccc(Cl)cc2S)ccc1OCCN1CCOCC1,Nc1cc(C(=O)Nc2ccc(Cl)cc2S)ccc1OCCN1CCOCC1,virtual,407.92,3.17,76.82,3,6,6
PROT003,PROT003-PG01212,pregenerated,O=COc1cc(CCO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(Cl)c1,O=COc1cc(CCO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(Cl)c1,virtual,448.90,2.37,97.33,2,7,10
PROT003,PROT003-PG01213,pregenerated,N#Cc1cc(NC(=O)c2ccc(NC=O)c(N)c2)ccc1N1CCOCC1,N#Cc1cc(NC(=O)c2ccc(NC=O)c(N)c2)ccc1N1CCOCC1,virtual,365.39,1.80,120.48,3,6,5
PROT003,PROT003-PG01214,pregenerated,Cc1cc(O)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(N)c1,Cc1cc(O)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(N)c1,virtual,371.44,2.25,97.05,3,6,6
PROT003,PROT003-PG01215,pregenerated,Nc1ccc(CNC(=O)c2cccc(C(F)(F)F)n2)c(O)c1,Nc1ccc(CNC(=O)c2cccc(C(F)(F)F)n2)c(O)c1,virtual,311.26,2.32,88.24,3,4,3
PROT003,PROT003-PG01216,pregenerated,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C)c2)cc1OC,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C)c2)cc1OC,virtual,354.45,3.65,50.80,1,4,5
PROT003,PROT003-PG01217,pregenerated,Nc1cc(C(=O)Nc2ccc(O)cc2OC=O)ccc1OCCN1CCOCC1,Nc1cc(C(=O)Nc2ccc(O)cc2OC=O)ccc1OCCN1CCOCC1,virtual,401.42,1.47,123.35,3,8,8
PROT003,PROT003-PG01218,pregenerated,N#Cc1cccc(C(=O)NCc2ccc(O)cc2S)n1,N#Cc1cccc(C(=O)NCc2ccc(O)cc2S)n1,virtual,285.33,1.88,86.01,3,5,3
PROT003,PROT003-PG01219,pregenerated,CCc1cc(C)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,CCc1cc(C)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,virtual,436.47,4.54,50.80,1,4,7
PROT003,PROT003-PG01220,pregenerated,N#Cc1ccc(CNC(=O)c2cccc(O)n2)c(F)c1,N#Cc1ccc(CNC(=O)c2cccc(O)n2)c(F)c1,virtual,271.25,1.73,86.01,2,4,3
PROT003,PROT003-PG01221,pregenerated,O=C(NCc1ccc(O)cc1S)c1cccc(CO)n1,O=C(NCc1ccc(O)cc1S)c1cccc(CO)n1,virtual,290.34,1.50,82.45,4,5,4
PROT003,PROT003-PG01222,pregenerated,CCc1cc(C(=O)Nc2ccc(C#N)cc2OC=O)ccc1OCCN1CCOCC1,CCc1cc(C(=O)Nc2ccc(C#N)cc2OC=O)ccc1OCCN1CCOCC1,virtual,423.47,2.62,100.89,1,7,9
PROT003,PROT003-PG01223,pregenerated,CCc1cccc(C(=O)NCc2ccc(C#N)cc2Cl)n1,CCc1cccc(C(=O)NCc2ccc(C#N)cc2Cl)n1,virtual,299.76,3.10,65.78,1,3,4
PROT003,PROT003-PG01224,pregenerated,COc1ccc(CNC(=O)c2cccc(OC)n2)c(NC=O)c1,COc1ccc(CNC(=O)c2cccc(OC)n2)c(NC=O)c1,virtual,315.33,1.60,89.55,2,5,7
PROT003,PROT003-PG01225,pregenerated,Cc1cc(F)ccc1CNC(=O)c1cccc(Cl)n1,Cc1cc(F)ccc1CNC(=O)c1cccc(Cl)n1,virtual,278.71,3.11,41.99,1,2,3
PROT003,PROT003-PG01226,pregenerated,Nc1cc(C(=O)Nc2ccc(Cl)cc2Br)ccc1OCCN1CCOCC1,Nc1cc(C(=O)Nc2ccc(Cl)cc2Br)ccc1OCCN1CCOCC1,virtual,454.75,3.65,76.82,2,5,6
PROT003,PROT003-PG01227,pregenerated,CNc1cc(O)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CN)c1,CNc1cc(O)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(CN)c1,virtual,400.48,1.86,109.08,4,7,8
PROT003,PROT003-PG01228,pregenerated,COc1cc(CCO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,COc1cc(CCO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,virtual,468.47,3.21,80.26,2,6,9
PROT003,PROT003-PG01229,pregenerated,Nc1cc(C(=O)Nc2ccc(N3CCOCC3)c(C(F)(F)F)c2)ccc1F,Nc1cc(C(=O)Nc2ccc(N3CCOCC3)c(C(F)(F)F)c2)ccc1F,virtual,383.34,3.52,67.59,2,4,3
PROT003,PROT003-PG01230,pregenerated,CCOc1cc(C#N)ccc1CNC(=O)c1cccc(O)n1,CCOc1cc(C#N)ccc1CNC(=O)c1cccc(O)n1,virtual,297.31,1.99,95.24,2,5,5
PROT003,PROT003-PG01231,pregenerated,O=C(NCc1ccc(C(F)(F)F)cc1S)c1cccc(Cl)n1,O=C(NCc1ccc(C(F)(F)F)cc1S)c1cccc(Cl)n1,virtual,346.76,3.97,41.99,2,3,3
PROT003,PROT003-PG01232,pregenerated,CCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(S)c1,CCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(C(F)(F)F)c2)c(S)c1,virtual,454.51,4.52,50.80,2,5,7
PROT003,PROT003-PG01233,pregenerated,Cc1ccc(CNC(=O)c2cccc(C(F)(F)F)n2)c(N)c1,Cc1ccc(CNC(=O)c2cccc(C(F)(F)F)n2)c(N)c1,virtual,309.29,2.92,68.01,2,3,3
PROT003,PROT003-PG01234,pregenerated,CCOc1cc(C)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(OC)c1,CCOc1cc(C)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(OC)c1,virtual,414.50,3.37,69.26,1,6,9
PROT003,PROT003-PG01235,pregenerated,O=COc1cc(CO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,O=COc1cc(CO)ccc1NC(=O)c1ccc(OCCN2CCOCC2)c(C(F)(F)F)c1,virtual,468.43,2.70,97.33,2,7,9
PROT003,PROT003-PG01236,pregenerated,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C(F)(F)F)c2)cc1F,CCc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C(F)(F)F)c2)cc1F,virtual,396.38,4.50,41.57,1,3,4
PROT003,PROT003-PG01237,pregenerated,CCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CC)c2)c(O)c1,CCc1ccc(NC(=O)c2ccc(OCCN3CCOCC3)c(CC)c2)c(O)c1,virtual,398.50,3.48,71.03,2,5,8
