project_id,library_id,source,smiles,canonical_smiles,series,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds
KIN001,KIN001-PG01538,pregenerated,CCc1cc(Cl)ccc1C(=O)Nc1cccc(F)n1,CCc1cc(Cl)ccc1C(=O)Nc1cccc(F)n1,virtual,278.71,3.69,41.99,1,2,3
KIN001,KIN001-PG01539,pregenerated,Nc1cc(F)ccc1C(=O)Nc1cccc(F)n1,Nc1cc(F)ccc1C(=O)Nc1cccc(F)n1,virtual,249.22,2.19,68.01,2,3,2
KIN001,KIN001-PG01540,pregenerated,CCc1ccc(C(=O)Nc2ccc(C#N)cc2OC)cc1,CCc1ccc(C(=O)Nc2ccc(C#N)cc2OC)cc1,virtual,280.33,3.38,62.12,1,3,4
KIN001,KIN001-PG01541,pregenerated,Cc1ccc(Nc2ncc(CN)cn2)c(CO)c1,Cc1ccc(Nc2ncc(CN)cn2)c(CO)c1,virtual,244.30,1.48,84.06,3,5,4
KIN001,KIN001-PG01542,pregenerated,COc1cccc(NC(=O)c2ccc(CCO)cc2NC=O)n1,COc1cccc(NC(=O)c2ccc(CCO)cc2NC=O)n1,virtual,315.33,1.45,100.55,3,5,7
KIN001,KIN001-PG01543,pregenerated,CCc1cnc(Nc2ccc(NC=O)cc2OC)nc1,CCc1cnc(Nc2ccc(NC=O)cc2OC)nc1,virtual,272.31,2.36,76.14,2,5,6
KIN001,KIN001-PG01544,pregenerated,NCc1cc(NC=O)ccc1Nc1ncc(CCO)cn1,NCc1cc(NC=O)ccc1Nc1ncc(CCO)cn1,virtual,287.32,0.78,113.16,4,6,7
KIN001,KIN001-PG01545,pregenerated,Cc1cnc(Nc2ccc(O)cc2C#N)nc1,Cc1cnc(Nc2ccc(O)cc2C#N)nc1,virtual,226.24,2.11,81.83,2,5,2
KIN001,KIN001-PG01546,pregenerated,COc1ccc(NC(=O)c2ccc(OC=O)cc2)c(C(F)(F)F)c1,COc1ccc(NC(=O)c2ccc(OC=O)cc2)c(C(F)(F)F)c1,virtual,339.27,3.50,64.63,1,4,5
KIN001,KIN001-PG01547,pregenerated,NCc1cc(N)ccc1Nc1ncc(CO)cn1,NCc1cc(N)ccc1Nc1ncc(CO)cn1,virtual,245.29,0.75,110.08,4,6,4
KIN001,KIN001-PG01548,pregenerated,CCc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(F)cc1,CCc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(F)cc1,virtual,311.28,4.66,29.10,1,1,3
KIN001,KIN001-PG01549,pregenerated,N#Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)n2)c(NC=O)c1,N#Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)n2)c(NC=O)c1,virtual,334.26,2.79,94.88,2,4,4
KIN001,KIN001-PG01550,pregenerated,N#Cc1cc(O)ccc1Nc1ncc(O)cn1,N#Cc1cc(O)ccc1Nc1ncc(O)cn1,virtual,228.21,1.50,102.06,3,6,2
KIN001,KIN001-PG01551,pregenerated,COc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(C)cc1,COc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(C)cc1,virtual,309.29,4.27,38.33,1,2,3
KIN001,KIN001-PG01552,pregenerated,CCc1ccc(C(=O)Nc2ccc(CO)cc2CCO)cc1,CCc1ccc(C(=O)Nc2ccc(CO)cc2CCO)cc1,virtual,299.37,2.53,69.56,3,3,6
KIN001,KIN001-PG01553,pregenerated,CCc1ccc(NC(=O)c2ccc(S)cc2)c(C)c1,CCc1ccc(NC(=O)c2ccc(S)cc2)c(C)c1,virtual,271.38,4.10,29.10,2,2,3
KIN001,KIN001-PG01554,pregenerated,O=CNc1ccc(Nc2ncc(C(F)(F)F)cn2)c(CCO)c1,O=CNc1ccc(Nc2ncc(C(F)(F)F)cn2)c(CCO)c1,virtual,326.28,2.34,87.14,3,5,6
KIN001,KIN001-PG01555,pregenerated,CCc1ccc(C(=O)Nc2cccc(CO)n2)c(CC)c1,CCc1ccc(C(=O)Nc2cccc(CO)n2)c(CC)c1,virtual,284.36,2.95,62.22,2,3,5
KIN001,KIN001-PG01556,pregenerated,N#Cc1cnc(Nc2ccc(CO)cc2N)nc1,N#Cc1cnc(Nc2ccc(CO)cc2N)nc1,virtual,241.25,1.17,107.85,3,6,3
KIN001,KIN001-PG01557,pregenerated,COc1ccc(C(=O)Nc2cccc(N)n2)c(Br)c1,COc1ccc(C(=O)Nc2cccc(N)n2)c(Br)c1,virtual,322.16,2.69,77.24,2,4,3
KIN001,KIN001-PG01558,pregenerated,Nc1ccc(C(=O)Nc2ccc(CCO)cc2C(F)(F)F)cc1,Nc1ccc(C(=O)Nc2ccc(CCO)cc2C(F)(F)F)cc1,virtual,324.30,3.07,75.35,3,3,4
KIN001,KIN001-PG01559,pregenerated,CNc1cc(CCO)ccc1Nc1ncc(CO)cn1,CNc1cc(CCO)ccc1Nc1ncc(CO)cn1,virtual,274.32,1.29,90.30,4,6,6
KIN001,KIN001-PG01560,pregenerated,O=C(Nc1ccc(CO)cc1CCO)c1ccc(S)cc1,O=C(Nc1ccc(CO)cc1CCO)c1ccc(S)cc1,virtual,303.38,2.25,69.56,4,4,5
KIN001,KIN001-PG01561,pregenerated,O=C(Nc1ccc(O)cc1F)c1ccc(Br)cc1,O=C(Nc1ccc(O)cc1F)c1ccc(Br)cc1,virtual,310.12,3.55,49.33,2,2,2
KIN001,KIN001-PG01562,pregenerated,CCOc1cc(C)ccc1C(=O)Nc1cccc(N)n1,CCOc1cc(C)ccc1C(=O)Nc1cccc(N)n1,virtual,271.32,2.62,77.24,2,4,4
KIN001,KIN001-PG01563,pregenerated,COc1cnc(Nc2ccc(F)cc2Cl)nc1,COc1cnc(Nc2ccc(F)cc2Cl)nc1,virtual,253.66,3.02,47.04,1,4,3
KIN001,KIN001-PG01564,pregenerated,Cc1ccc(C(=O)Nc2cccc(CN)n2)c(F)c1,Cc1ccc(C(=O)Nc2cccc(CN)n2)c(F)c1,virtual,259.28,2.24,68.01,2,3,3
KIN001,KIN001-PG01565,pregenerated,CCc1cnc(Nc2ccc(C#N)cc2CC)nc1,CCc1cnc(Nc2ccc(C#N)cc2CC)nc1,virtual,252.32,3.22,61.60,1,4,4
KIN001,KIN001-PG01566,pregenerated,COc1ccc(Nc2ncc(CCO)cn2)c(O)c1,COc1ccc(Nc2ncc(CCO)cn2)c(O)c1,virtual,261.28,1.47,87.50,3,6,5
KIN001,KIN001-PG01567,pregenerated,CCOc1cc(CO)ccc1C(=O)Nc1cccc(CN)n1,CCOc1cc(CO)ccc1C(=O)Nc1cccc(CN)n1,virtual,301.35,1.68,97.47,3,5,6
KIN001,KIN001-PG01568,pregenerated,COc1cnc(Nc2ccc(NC=O)cc2OC)nc1,COc1cnc(Nc2ccc(NC=O)cc2OC)nc1,virtual,274.28,1.81,85.37,2,6,6
KIN001,KIN001-PG01569,pregenerated,NCc1cnc(Nc2ccc(CO)cc2NC=O)nc1,NCc1cnc(Nc2ccc(CO)cc2NC=O)nc1,virtual,273.30,0.74,113.16,4,6,6
KIN001,KIN001-PG01570,pregenerated,Nc1ccc(C(=O)Nc2cccc(O)n2)c(S)c1,Nc1ccc(C(=O)Nc2cccc(O)n2)c(S)c1,virtual,261.31,1.91,88.24,4,5,2
KIN001,KIN001-PG01571,pregenerated,CCc1cnc(Nc2ccc(Br)cc2CO)nc1,CCc1cnc(Nc2ccc(Br)cc2CO)nc1,virtual,308.18,3.04,58.04,2,4,4
KIN001,KIN001-PG01572,pregenerated,Nc1cccc(NC(=O)c2ccc(CO)cc2NC=O)n1,Nc1cccc(NC(=O)c2ccc(CO)cc2NC=O)n1,virtual,286.29,0.98,117.34,4,5,5
KIN001,KIN001-PG01573,pregenerated,CCc1cc(F)ccc1NC(=O)c1ccc(Br)cc1,CCc1cc(F)ccc1NC(=O)c1ccc(Br)cc1,virtual,322.18,4.40,29.10,1,1,3
KIN001,KIN001-PG01574,pregenerated,OCCc1cnc(Nc2ccc(Br)cc2O)nc1,OCCc1cnc(Nc2ccc(Br)cc2O)nc1,virtual,310.15,2.22,78.27,3,5,4
KIN001,KIN001-PG01575,pregenerated,N#Cc1ccc(Nc2ncc(O)cn2)c(O)c1,N#Cc1ccc(Nc2ncc(O)cn2)c(O)c1,virtual,228.21,1.50,102.06,3,6,2
KIN001,KIN001-PG01576,pregenerated,COc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(S)cc1,COc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(S)cc1,virtual,327.33,4.26,38.33,2,3,3
KIN001,KIN001-PG01577,pregenerated,Cc1ccc(C(=O)Nc2ccc(CCO)cc2CCO)cc1,Cc1ccc(C(=O)Nc2ccc(CCO)cc2CCO)cc1,virtual,299.37,2.32,69.56,3,3,6
KIN001,KIN001-PG01578,pregenerated,Cc1cc(Cl)ccc1NC(=O)c1ccc(S)cc1,Cc1cc(Cl)ccc1NC(=O)c1ccc(S)cc1,virtual,277.78,4.19,29.10,2,2,2
KIN001,KIN001-PG01579,pregenerated,CNc1ccc(C(=O)Nc2ccc(CCO)cc2OC)cc1,CNc1ccc(C(=O)Nc2ccc(CCO)cc2OC)cc1,virtual,300.36,2.52,70.59,3,4,6
KIN001,KIN001-PG01580,pregenerated,CCc1ccc(Nc2ncc(CO)cn2)c(OC)c1,CCc1ccc(Nc2ncc(CO)cn2)c(OC)c1,virtual,259.31,2.28,67.27,2,5,5
KIN001,KIN001-PG01581,pregenerated,Nc1cccc(NC(=O)c2ccc(CO)cc2N)n1,Nc1cccc(NC(=O)c2ccc(CO)cc2N)n1,virtual,258.28,0.99,114.26,4,5,3
KIN001,KIN001-PG01582,pregenerated,CNc1cc(C(F)(F)F)ccc1C(=O)Nc1cccc(N)n1,CNc1cc(C(F)(F)F)ccc1C(=O)Nc1cccc(N)n1,virtual,310.28,2.98,80.04,3,4,3
KIN001,KIN001-PG01583,pregenerated,CCOc1ccc(Nc2ncc(CN)cn2)c(C(F)(F)F)c1,CCOc1ccc(Nc2ncc(CN)cn2)c(C(F)(F)F)c1,virtual,312.29,3.10,73.06,2,5,5
KIN001,KIN001-PG01584,pregenerated,O=COc1cc(F)ccc1Nc1ncc(CCO)cn1,O=COc1cc(F)ccc1Nc1ncc(CCO)cn1,virtual,277.25,1.43,84.34,2,6,6
KIN001,KIN001-PG01585,pregenerated,OCCc1cnc(Nc2ccc(Br)cc2F)nc1,OCCc1cnc(Nc2ccc(Br)cc2F)nc1,virtual,312.14,2.66,58.04,2,4,4
KIN001,KIN001-PG01586,pregenerated,O=C(Nc1ccc(O)cc1Cl)c1ccc(Br)cc1,O=C(Nc1ccc(O)cc1Cl)c1ccc(Br)cc1,virtual,326.58,4.06,49.33,2,2,2
KIN001,KIN001-PG01587,pregenerated,CNc1ccc(C(=O)Nc2ccc(OC)cc2O)cc1,CNc1ccc(C(=O)Nc2ccc(OC)cc2O)cc1,virtual,272.30,2.69,70.59,3,4,4
KIN001,KIN001-PG01588,pregenerated,CNc1ccc(C(=O)Nc2ccc(Cl)cc2O)cc1,CNc1ccc(C(=O)Nc2ccc(Cl)cc2O)cc1,virtual,276.72,3.34,61.36,3,3,3
KIN001,KIN001-PG01589,pregenerated,CCc1cc(S)ccc1Nc1ncc(O)cn1,CCc1cc(S)ccc1Nc1ncc(O)cn1,virtual,247.32,2.78,58.04,3,5,3
KIN001,KIN001-PG01590,pregenerated,CCc1ccc(Nc2ncc(C(F)(F)F)cn2)c(CO)c1,CCc1ccc(Nc2ncc(C(F)(F)F)cn2)c(CO)c1,virtual,297.28,3.29,58.04,2,4,4
KIN001,KIN001-PG01591,pregenerated,Nc1cc(O)ccc1Nc1ncc(CCO)cn1,Nc1cc(O)ccc1Nc1ncc(CCO)cn1,virtual,246.27,1.04,104.29,4,6,4
KIN001,KIN001-PG01592,pregenerated,O=CNc1ccc(C(=O)Nc2ccc(O)cc2CCO)cc1,O=CNc1ccc(C(=O)Nc2ccc(O)cc2CCO)cc1,virtual,300.31,1.75,98.66,4,4,6
KIN001,KIN001-PG01593,pregenerated,CCOc1ccc(Nc2ncc(CC)cn2)c(CN)c1,CCOc1ccc(Nc2ncc(CC)cn2)c(CN)c1,virtual,272.35,2.64,73.06,2,5,6
KIN001,KIN001-PG01594,pregenerated,N#Cc1ccc(Nc2ncc(CCO)cn2)c(NC=O)c1,N#Cc1ccc(Nc2ncc(CCO)cn2)c(NC=O)c1,virtual,283.29,1.19,110.93,3,6,6
KIN001,KIN001-PG01595,pregenerated,Cc1ccc(NC(=O)c2ccc(N)cc2)c(N)c1,Cc1ccc(NC(=O)c2ccc(N)cc2)c(N)c1,virtual,241.29,2.41,81.14,3,3,2
KIN001,KIN001-PG01596,pregenerated,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2CO)cc1,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2CO)cc1,virtual,323.31,4.01,49.33,2,2,4
KIN001,KIN001-PG01597,pregenerated,NCc1cnc(Nc2ccc(N)cc2NC=O)nc1,NCc1cnc(Nc2ccc(N)cc2NC=O)nc1,virtual,258.28,0.83,118.95,4,6,5
KIN001,KIN001-PG01598,pregenerated,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2F)cc1,CCc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2F)cc1,virtual,311.28,4.66,29.10,1,1,3
KIN001,KIN001-PG01599,pregenerated,NCc1cc(CCO)ccc1NC(=O)c1ccc(S)cc1,NCc1cc(CCO)ccc1NC(=O)c1ccc(S)cc1,virtual,302.40,2.22,75.35,4,4,5
KIN001,KIN001-PG01600,pregenerated,NCc1cnc(Nc2ccc(N)cc2F)nc1,NCc1cnc(Nc2ccc(N)cc2F)nc1,virtual,233.25,1.40,89.85,3,5,3
KIN001,KIN001-PG01601,pregenerated,COc1ccc(Nc2ncc(C(F)(F)F)cn2)c(C(F)(F)F)c1,COc1ccc(Nc2ncc(C(F)(F)F)cn2)c(C(F)(F)F)c1,virtual,337.22,4.27,47.04,1,4,3
KIN001,KIN001-PG01602,pregenerated,Cc1cc(F)ccc1NC(=O)c1ccc(Cl)cc1,Cc1cc(F)ccc1NC(=O)c1ccc(Cl)cc1,virtual,263.70,4.04,29.10,1,1,2
KIN001,KIN001-PG01603,pregenerated,COc1ccc(C(=O)Nc2ccc(CCO)cc2CN)cc1,COc1ccc(C(=O)Nc2ccc(CCO)cc2CN)cc1,virtual,300.36,1.94,84.58,3,4,6
KIN001,KIN001-PG01604,pregenerated,CNc1ccc(C(=O)Nc2ccc(F)cc2CN)cc1,CNc1ccc(C(=O)Nc2ccc(F)cc2CN)cc1,virtual,273.31,2.58,67.15,3,3,4
KIN001,KIN001-PG01605,pregenerated,N#Cc1ccc(C(=O)Nc2cccc(O)n2)c(O)c1,N#Cc1ccc(C(=O)Nc2cccc(O)n2)c(O)c1,virtual,255.23,1.62,106.24,3,5,2
KIN001,KIN001-PG01606,pregenerated,Nc1cc(CO)ccc1C(=O)Nc1cccc(C(F)(F)F)n1,Nc1cc(CO)ccc1C(=O)Nc1cccc(C(F)(F)F)n1,virtual,311.26,2.43,88.24,3,4,3
KIN001,KIN001-PG01607,pregenerated,CCc1ccc(C(=O)Nc2cccc(Cl)n2)c(NC=O)c1,CCc1ccc(C(=O)Nc2cccc(Cl)n2)c(NC=O)c1,virtual,303.75,3.12,71.09,2,3,5
KIN001,KIN001-PG01608,pregenerated,COc1ccc(Nc2ncc(CN)cn2)c(NC=O)c1,COc1ccc(Nc2ncc(CN)cn2)c(NC=O)c1,virtual,273.30,1.26,102.16,3,6,6
KIN001,KIN001-PG01609,pregenerated,O=CNc1cc(C(F)(F)F)ccc1Nc1ncc(F)cn1,O=CNc1cc(C(F)(F)F)ccc1Nc1ncc(F)cn1,virtual,300.22,2.95,66.91,2,4,4
KIN001,KIN001-PG01610,pregenerated,COc1ccc(Nc2ncc(C(F)(F)F)cn2)c(Cl)c1,COc1ccc(Nc2ncc(C(F)(F)F)cn2)c(Cl)c1,virtual,303.67,3.90,47.04,1,4,3
KIN001,KIN001-PG01611,pregenerated,Cc1cnc(Nc2ccc(OC=O)cc2O)nc1,Cc1cnc(Nc2ccc(OC=O)cc2O)nc1,virtual,245.24,1.77,84.34,2,6,4
KIN001,KIN001-PG01612,pregenerated,COc1ccc(NC(=O)c2ccc(S)cc2)c(F)c1,COc1ccc(NC(=O)c2ccc(S)cc2)c(F)c1,virtual,277.32,3.38,38.33,2,3,3
KIN001,KIN001-PG01613,pregenerated,N#Cc1cc(Br)ccc1Nc1ncc(F)cn1,N#Cc1cc(Br)ccc1Nc1ncc(F)cn1,virtual,293.10,2.99,61.60,1,4,2
KIN001,KIN001-PG01614,pregenerated,CCc1cc(S)ccc1Nc1ncc(OC)cn1,CCc1cc(S)ccc1Nc1ncc(OC)cn1,virtual,261.35,3.08,47.04,2,5,4
KIN001,KIN001-PG01615,pregenerated,CCOc1cc(CO)ccc1Nc1ncc(N)cn1,CCOc1cc(CO)ccc1Nc1ncc(N)cn1,virtual,260.30,1.69,93.29,3,6,5
KIN001,KIN001-PG01616,pregenerated,COc1cc(CCO)ccc1C(=O)Nc1cccc(CO)n1,COc1cc(CCO)ccc1C(=O)Nc1cccc(CO)n1,virtual,302.33,1.37,91.68,3,5,6
KIN001,KIN001-PG01617,pregenerated,CCOc1ccc(Nc2ncc(CCO)cn2)c(O)c1,CCOc1ccc(Nc2ncc(CCO)cn2)c(O)c1,virtual,275.31,1.86,87.50,3,6,6
KIN001,KIN001-PG01618,pregenerated,Nc1cnc(Nc2ccc(CCO)cc2NC=O)nc1,Nc1cnc(Nc2ccc(CCO)cc2NC=O)nc1,virtual,273.30,0.91,113.16,4,6,6
KIN001,KIN001-PG01619,pregenerated,O=C(Nc1cccc(Cl)n1)c1ccc(O)cc1O,O=C(Nc1cccc(Cl)n1)c1ccc(O)cc1O,virtual,264.67,2.40,82.45,3,4,2
KIN001,KIN001-PG01620,pregenerated,O=C(Nc1ccc(C(F)(F)F)cc1CCO)c1ccc(S)cc1,O=C(Nc1ccc(C(F)(F)F)cc1CCO)c1ccc(S)cc1,virtual,341.35,3.78,49.33,3,3,4
KIN001,KIN001-PG01621,pregenerated,Nc1cnc(Nc2ccc(CO)cc2OC=O)nc1,Nc1cnc(Nc2ccc(CO)cc2OC=O)nc1,virtual,260.25,0.83,110.36,3,7,5
KIN001,KIN001-PG01622,pregenerated,Cc1ccc(NC(=O)c2ccc(Cl)cc2)c(C(F)(F)F)c1,Cc1ccc(NC(=O)c2ccc(Cl)cc2)c(C(F)(F)F)c1,virtual,313.71,4.92,29.10,1,1,2
KIN001,KIN001-PG01623,pregenerated,Nc1ccc(NC(=O)c2ccc(Br)cc2)c(CCO)c1,Nc1ccc(NC(=O)c2ccc(Br)cc2)c(CCO)c1,virtual,335.20,2.82,75.35,3,3,4
KIN001,KIN001-PG01624,pregenerated,COc1cc(N)ccc1C(=O)Nc1cccc(O)n1,COc1cc(N)ccc1C(=O)Nc1cccc(O)n1,virtual,259.26,1.63,97.47,3,5,3
KIN001,KIN001-PG01625,pregenerated,O=C(Nc1cccc(C(F)(F)F)n1)c1ccc(Cl)cc1Cl,O=C(Nc1cccc(C(F)(F)F)n1)c1ccc(Cl)cc1Cl,virtual,335.11,4.66,41.99,1,2,2
KIN001,KIN001-PG01626,pregenerated,Cc1ccc(NC(=O)c2ccc(Cl)cc2)c(F)c1,Cc1ccc(NC(=O)c2ccc(Cl)cc2)c(F)c1,virtual,263.70,4.04,29.10,1,1,2
KIN001,KIN001-PG01627,pregenerated,CCOc1ccc(C(=O)Nc2ccc(C#N)cc2CCO)cc1,CCOc1ccc(C(=O)Nc2ccc(C#N)cc2CCO)cc1,virtual,310.35,2.74,82.35,2,4,6
KIN001,KIN001-PG01628,pregenerated,Cc1cc(OC=O)ccc1Nc1ncc(F)cn1,Cc1cc(OC=O)ccc1Nc1ncc(F)cn1,virtual,247.23,2.20,64.11,1,5,4
KIN001,KIN001-PG01629,pregenerated,Nc1cc(O)ccc1C(=O)Nc1cccc(O)n1,Nc1cc(O)ccc1C(=O)Nc1cccc(O)n1,virtual,245.24,1.33,108.47,4,5,2
KIN001,KIN001-PG01630,pregenerated,COc1cccc(NC(=O)c2ccc(C#N)cc2Br)n1,COc1cccc(NC(=O)c2ccc(C#N)cc2Br)n1,virtual,332.16,2.98,75.01,1,4,3
KIN001,KIN001-PG01631,pregenerated,O=CNc1cc(C(F)(F)F)ccc1C(=O)Nc1cccc(F)n1,O=CNc1cc(C(F)(F)F)ccc1C(=O)Nc1cccc(F)n1,virtual,327.24,3.06,71.09,2,3,4
KIN001,KIN001-PG01632,pregenerated,CNc1cc(CO)ccc1Nc1ncc(CCO)cn1,CNc1cc(CO)ccc1Nc1ncc(CCO)cn1,virtual,274.32,1.29,90.30,4,6,6
KIN001,KIN001-PG01633,pregenerated,COc1cnc(Nc2ccc(CCO)cc2Br)nc1,COc1cnc(Nc2ccc(CCO)cc2Br)nc1,virtual,324.18,2.53,67.27,2,5,5
KIN001,KIN001-PG01634,pregenerated,NCc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(S)cc1,NCc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(S)cc1,virtual,326.34,3.71,55.12,3,3,3
KIN001,KIN001-PG01635,pregenerated,O=COc1cc(Cl)ccc1C(=O)Nc1cccc(O)n1,O=COc1cc(Cl)ccc1C(=O)Nc1cccc(O)n1,virtual,292.68,2.23,88.52,2,5,4
KIN001,KIN001-PG01636,pregenerated,CCc1cccc(NC(=O)c2ccc(C)cc2Cl)n1,CCc1cccc(NC(=O)c2ccc(C)cc2Cl)n1,virtual,274.75,3.86,41.99,1,2,3
KIN001,KIN001-PG01637,pregenerated,OCc1cnc(Nc2ccc(Cl)cc2F)nc1,OCc1cnc(Nc2ccc(Cl)cc2F)nc1,virtual,253.66,2.50,58.04,2,4,3
KIN001,KIN001-PG01638,pregenerated,CCc1ccc(NC(=O)c2ccc(N)cc2)c(CC)c1,CCc1ccc(NC(=O)c2ccc(N)cc2)c(CC)c1,virtual,268.36,3.65,55.12,2,2,4
KIN001,KIN001-PG01639,pregenerated,Nc1cnc(Nc2ccc(CCO)cc2S)nc1,Nc1cnc(Nc2ccc(CCO)cc2S)nc1,virtual,262.34,1.63,84.06,4,6,4
KIN001,KIN001-PG01640,pregenerated,O=CNc1cc(F)ccc1C(=O)Nc1cccc(CCO)n1,O=CNc1cc(F)ccc1C(=O)Nc1cccc(CCO)n1,virtual,303.29,1.58,91.32,3,4,6
KIN001,KIN001-PG01641,pregenerated,O=COc1ccc(Nc2ncc(CCO)cn2)c(Cl)c1,O=COc1ccc(Nc2ncc(CCO)cn2)c(Cl)c1,virtual,293.71,1.94,84.34,2,6,6
KIN001,KIN001-PG01642,pregenerated,O=CNc1ccc(Nc2ncc(CO)cn2)c(CCO)c1,O=CNc1ccc(Nc2ncc(CO)cn2)c(CCO)c1,virtual,288.31,0.82,107.37,4,6,7
KIN001,KIN001-PG01643,pregenerated,Cc1ccc(C(=O)Nc2ccc(C#N)cc2O)cc1,Cc1ccc(C(=O)Nc2ccc(C#N)cc2O)cc1,virtual,252.27,2.82,73.12,2,3,2
KIN001,KIN001-PG01644,pregenerated,O=C(Nc1ccc(F)cc1CCO)c1ccc(Br)cc1,O=C(Nc1ccc(F)cc1CCO)c1ccc(Br)cc1,virtual,338.18,3.38,49.33,2,2,4
KIN001,KIN001-PG01645,pregenerated,O=CNc1ccc(Nc2ncc(O)cn2)c(O)c1,O=CNc1ccc(Nc2ncc(O)cn2)c(O)c1,virtual,246.23,1.20,107.37,4,6,4
KIN001,KIN001-PG01646,pregenerated,Cc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(S)cc1,Cc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(S)cc1,virtual,311.33,4.55,29.10,2,2,2
KIN001,KIN001-PG01647,pregenerated,COc1cc(OC=O)ccc1Nc1ncc(C(F)(F)F)cn1,COc1cc(OC=O)ccc1Nc1ncc(C(F)(F)F)cn1,virtual,313.24,2.78,73.34,1,6,5
KIN001,KIN001-PG01648,pregenerated,O=C(Nc1cccc(CO)n1)c1ccc(O)cc1O,O=C(Nc1cccc(CO)n1)c1ccc(O)cc1O,virtual,260.25,1.24,102.68,4,5,3
KIN001,KIN001-PG01649,pregenerated,N#Cc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(Cl)cc1,N#Cc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(Cl)cc1,virtual,324.69,4.48,52.89,1,2,2
KIN001,KIN001-PG01650,pregenerated,O=C(Nc1ccc(Cl)cc1F)c1ccc(F)cc1,O=C(Nc1ccc(Cl)cc1F)c1ccc(F)cc1,virtual,267.66,3.87,29.10,1,1,2
KIN001,KIN001-PG01651,pregenerated,COc1ccc(C(=O)Nc2ccc(CCO)cc2CCO)cc1,COc1ccc(C(=O)Nc2ccc(CCO)cc2CCO)cc1,virtual,315.37,2.02,78.79,3,4,7
KIN001,KIN001-PG01652,pregenerated,O=C(Nc1ccc(CCO)cc1F)c1ccc(S)cc1,O=C(Nc1ccc(CCO)cc1F)c1ccc(S)cc1,virtual,291.35,2.90,49.33,3,3,4
KIN001,KIN001-PG01653,pregenerated,N#Cc1ccc(Nc2ncc(CN)cn2)c(N)c1,N#Cc1ccc(Nc2ncc(CN)cn2)c(N)c1,virtual,240.27,1.13,113.64,3,6,3
KIN001,KIN001-PG01654,pregenerated,N#Cc1cccc(NC(=O)c2ccc(C(F)(F)F)cc2N)n1,N#Cc1cccc(NC(=O)c2ccc(C(F)(F)F)cc2N)n1,virtual,306.25,2.81,91.80,2,4,2
KIN001,KIN001-PG01655,pregenerated,N#Cc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(NC=O)cc1,N#Cc1cc(C(F)(F)F)ccc1NC(=O)c1ccc(NC=O)cc1,virtual,333.27,3.40,81.99,2,3,4
KIN001,KIN001-PG01656,pregenerated,Cc1cc(CCO)ccc1Nc1ncc(CCO)cn1,Cc1cc(CCO)ccc1Nc1ncc(CCO)cn1,virtual,273.34,1.60,78.27,3,5,6
KIN001,KIN001-PG01657,pregenerated,O=C(Nc1ccc(CO)cc1CO)c1ccc(Br)cc1,O=C(Nc1ccc(CO)cc1CO)c1ccc(Br)cc1,virtual,336.18,2.69,69.56,3,3,4
KIN001,KIN001-PG01658,pregenerated,COc1cc(Br)ccc1Nc1ncc(C(F)(F)F)cn1,COc1cc(Br)ccc1Nc1ncc(C(F)(F)F)cn1,virtual,348.12,4.01,47.04,1,4,3
KIN001,KIN001-PG01659,pregenerated,CNc1ccc(Nc2ncc(CCO)cn2)c(C)c1,CNc1ccc(Nc2ncc(CCO)cn2)c(C)c1,virtual,258.32,2.11,70.07,3,5,5
KIN001,KIN001-PG01660,pregenerated,CNc1ccc(C(=O)Nc2ccc(N)cc2Cl)cc1,CNc1ccc(C(=O)Nc2ccc(N)cc2Cl)cc1,virtual,275.74,3.22,67.15,3,3,3
KIN001,KIN001-PG01661,pregenerated,COc1cnc(Nc2ccc(O)cc2Br)nc1,COc1cnc(Nc2ccc(O)cc2Br)nc1,virtual,296.12,2.70,67.27,2,5,3
KIN001,KIN001-PG01662,pregenerated,CCc1ccc(C(=O)Nc2cccc(CC)n2)c(NC)c1,CCc1ccc(C(=O)Nc2cccc(CC)n2)c(NC)c1,virtual,283.38,3.50,54.02,2,3,5
KIN001,KIN001-PG01663,pregenerated,Cc1cnc(Nc2ccc(NC=O)cc2CO)nc1,Cc1cnc(Nc2ccc(NC=O)cc2CO)nc1,virtual,258.28,1.59,87.14,3,5,5
